Date,Price,Open,High,Low,Vol.,Change %
2/21/2023,29850,"30,400.00","30,500.00","29,850.00",2.96M,-1.97%
2/22/2023,28900,"29,600.00","29,700.00","28,900.00",3.94M,-3.18%
2/23/2023,29000,"28,500.00","29,000.00","28,300.00",4.08M,0.35%
2/24/2023,28250,"28,900.00","28,900.00","28,250.00",2.19M,-2.59%
2/27/2023,27550,"28,200.00","28,200.00","27,450.00",1.75M,-2.48%
2/28/2023,27400,"27,800.00","28,000.00","27,400.00",1.28M,-0.54%
3/1/2023,28250,"27,350.00","28,250.00","27,100.00",2.17M,3.10%
3/2/2023,27800,"28,300.00","28,350.00","27,750.00",1.83M,-1.59%
3/3/2023,27800,"28,000.00","28,000.00","27,450.00",1.75M,0.00%
3/6/2023,28350,"27,850.00","28,750.00","27,850.00",3.19M,1.98%
3/7/2023,29000,"28,350.00","29,000.00","28,350.00",2.88M,2.29%
3/8/2023,29400,"28,500.00","29,500.00","28,450.00",3.42M,1.38%
3/9/2023,29400,"29,400.00","29,700.00","29,250.00",2.36M,0.00%
3/10/2023,29200,"29,250.00","29,250.00","28,700.00",1.61M,-0.68%
3/13/2023,29300,"28,650.00","29,400.00","28,600.00",1.86M,0.34%
3/14/2023,29000,"29,250.00","29,250.00","28,350.00",2.14M,-1.02%
3/15/2023,29500,"29,300.00","29,600.00","29,050.00",2.80M,1.72%
3/16/2023,28950,"29,000.00","29,200.00","28,500.00",2.15M,-1.86%
3/17/2023,29000,"29,050.00","29,300.00","28,800.00",1.14M,0.17%
3/20/2023,28000,"28,950.00","28,950.00","28,000.00",1.61M,-3.45%
3/21/2023,28300,"28,600.00","28,600.00","28,000.00",1.06M,1.07%
3/22/2023,28500,"28,450.00","28,700.00","28,200.00",1.38M,0.71%
3/23/2023,28700,"28,200.00","28,700.00","28,100.00",1.61M,0.70%
3/24/2023,28500,"28,700.00","28,850.00","28,300.00",2.54M,-0.70%
3/27/2023,28750,"28,500.00","28,900.00","28,300.00",1.39M,0.88%
3/28/2023,28900,"28,750.00","29,000.00","28,750.00",1.90M,0.52%
3/29/2023,29000,"28,800.00","29,050.00","28,800.00",1.73M,0.35%
3/30/2023,29000,"29,100.00","29,200.00","28,800.00",1.45M,0.00%
3/31/2023,29200,"28,900.00","29,200.00","28,700.00",2.33M,0.69%
4/3/2023,29950,"29,500.00","30,050.00","29,400.00",3.73M,2.57%
4/4/2023,29650,"29,950.00","29,950.00","29,550.00",2.22M,-1.00%
4/5/2023,30000,"29,650.00","30,100.00","29,350.00",3.44M,1.18%
4/6/2023,29550,"30,000.00","30,000.00","29,550.00",1.93M,-1.50%
4/7/2023,29500,"29,500.00","29,550.00","29,300.00",1.54M,-0.17%
4/10/2023,29350,"29,500.00","29,700.00","29,300.00",1.85M,-0.51%
4/11/2023,29600,"29,450.00","29,600.00","29,200.00",1.16M,0.85%
4/12/2023,29500,"29,700.00","29,700.00","29,400.00",1.37M,-0.34%
4/13/2023,29400,"29,400.00","29,500.00","29,100.00",1.31M,-0.34%
4/14/2023,29100,"29,450.00","29,500.00","29,100.00",1.51M,-1.02%
4/17/2023,29200,"29,100.00","29,300.00","28,800.00",1.30M,0.34%
4/18/2023,29100,"29,200.00","29,300.00","29,000.00",1.18M,-0.34%
4/19/2023,28700,"29,050.00","29,150.00","28,650.00",1.61M,-1.37%
4/20/2023,28750,"28,650.00","28,750.00","28,400.00",1.33M,0.17%
4/21/2023,28600,"28,500.00","28,750.00","28,500.00",935.90K,-0.52%
4/24/2023,28900,"28,550.00","29,200.00","28,200.00",2.65M,1.05%
4/25/2023,28500,"29,000.00","29,000.00","28,500.00",1.28M,-1.38%
4/26/2023,28400,"28,500.00","28,800.00","27,950.00",3.78M,-0.35%
4/27/2023,28350,"28,400.00","28,700.00","28,350.00",1.98M,-0.18%
4/28/2023,28850,"28,500.00","28,850.00","28,500.00",4.38M,1.76%
5/4/2023,28250,"28,600.00","28,600.00","28,200.00",2.09M,-2.08%
5/5/2023,27850,"28,250.00","28,300.00","27,800.00",3.72M,-1.42%
5/8/2023,27900,"28,000.00","28,050.00","27,850.00",3.29M,0.18%
5/9/2023,28000,"28,050.00","28,250.00","28,000.00",2.87M,0.36%
5/10/2023,28250,"28,050.00","28,250.00","27,950.00",5.54M,0.89%
5/11/2023,28350,"28,400.00","28,450.00","28,250.00",2.98M,0.35%
5/12/2023,28400,"28,350.00","28,400.00","28,150.00",3.87M,0.18%
5/15/2023,28100,"28,500.00","28,650.00","28,100.00",6.83M,-1.06%
