Date,Price,Open,High,Low,Vol.,Change %
12/7/2023,66700,"67,700","67,700","66,500",56.80K,-1.48%
12/8/2023,66300,"67,000","67,000","66,000",100.25K,-0.60%
12/11/2023,66600,"66,600","66,600","66,300",18.96K,0.45%
12/12/2023,65800,"67,000","67,000","64,600",161.94K,-1.20%
12/13/2023,64800,"66,000","66,100","64,200",110.35K,-1.52%
12/14/2023,64500,"65,000","65,000","63,700",134.45K,-0.46%
12/15/2023,64500,"64,100","64,500","63,200",97.34K,0.00%
12/18/2023,64400,"64,300","65,500","64,100",85.65K,-0.16%
12/19/2023,63800,"65,300","65,300","63,000",144.31K,-0.93%
12/20/2023,62300,"63,800","63,800","61,300",391.58K,-2.35%
12/21/2023,61500,"62,000","62,100","60,900",412.65K,-1.28%
12/22/2023,62200,"61,500","62,800","61,200",169.30K,1.14%
12/25/2023,64000,"62,200","64,500","62,200",429.67K,2.89%
12/26/2023,64800,"64,000","65,300","64,000",217.65K,1.25%
12/27/2023,64300,"65,000","65,000","64,100",271.18K,-0.77%
12/28/2023,63600,"64,100","64,300","63,500",260.41K,-1.09%
12/29/2023,66000,"63,700","66,000","62,400",608.89K,3.77%
