Date,Price,Open,High,Low,Vol.,Change %
10/16/2017,67409,"66,924","68,863","66,924",95.78K,1.02%
10/17/2017,66730,"67,893","67,893","65,954",25.64K,-1.01%
10/18/2017,66924,"67,409","67,409","65,372",82.32K,0.29%
10/19/2017,66827,"66,827","66,924","65,760",12.51K,-0.14%
10/20/2017,66730,"66,148","66,730","65,954",17.40K,-0.15%
10/23/2017,66439,"66,439","66,924","65,954",11.51K,-0.44%
10/24/2017,67021,"66,148","67,409","66,148",27.53K,0.88%
10/25/2017,70803,"66,924","71,288","66,924",159.07K,5.64%
10/26/2017,68863,"70,803","70,803","67,893",137.67K,-2.74%
10/27/2017,69736,"68,378","69,833","68,378",96.37K,1.27%
10/30/2017,67893,"68,863","70,803","67,796",112.73K,-2.64%
10/31/2017,68669,"67,409","68,863","66,924",41.80K,1.14%
11/1/2017,67893,"67,893","67,893","67,409",17.60K,-1.13%
11/2/2017,68863,"67,893","70,609","67,699",78.70K,1.43%
11/3/2017,68475,"68,863","68,863","68,378",49.90K,-0.56%
11/6/2017,67699,"68,669","68,669","67,699",40.90K,-1.13%
11/7/2017,69833,"67,893","70,318","67,893",50.97K,3.15%
11/8/2017,71579,"69,833","73,228","69,542",125.61K,2.50%
11/9/2017,73535,"71,872","73,828","71,481",94.04K,2.73%
11/10/2017,75686,"73,828","75,979","73,730",52.76K,2.93%
11/13/2017,79206,"75,686","81,651","75,197",116.29K,4.65%
11/14/2017,78717,"79,695","81,651","78,229",137.20K,-0.62%
11/15/2017,79598,"79,206","81,162","78,229",54.24K,1.12%
11/16/2017,80673,"79,989","80,673","79,989",42.27K,1.35%
11/17/2017,80575,"81,162","81,162","80,184",105.53K,-0.12%
11/20/2017,81455,"80,380","83,118","79,891",100.19K,1.09%
11/21/2017,79695,"81,455","81,455","76,762",66.90K,-2.16%
11/22/2017,83607,"79,695","84,096","79,206",84.81K,4.91%
11/23/2017,80673,"82,140","85,954","80,673",86.11K,-3.51%
11/24/2017,79206,"82,629","82,629","79,206",147.00K,-1.82%
11/27/2017,80184,"80,184","80,673","79,989",124.45K,1.23%
11/28/2017,81162,"80,184","82,238","80,184",95.20K,1.22%
11/29/2017,81553,"82,140","82,433","80,184",52.80K,0.48%
11/30/2017,82140,"80,282","82,629","80,282",463.47K,0.72%
12/1/2017,86051,"81,847","87,029","81,651",303.98K,4.76%
12/4/2017,94363,"87,029","94,363","87,029",233.66K,9.66%
