Date,Price,Open,High,Low,Vol.,Change %
3/13/2023,108100,"107,000.00","108,500.00","105,900.00",347.00K,1.03%
3/14/2023,107700,"106,300.00","108,000.00","105,500.00",185.00K,-0.37%
3/15/2023,107000,"107,700.00","108,000.00","106,600.00",196.30K,-0.65%
3/16/2023,104600,"107,000.00","107,000.00","104,200.00",277.70K,-2.24%
3/17/2023,103700,"105,300.00","106,200.00","103,700.00",226.60K,-0.86%
3/20/2023,103000,"104,000.00","104,600.00","102,900.00",189.50K,-0.68%
3/21/2023,103200,"103,200.00","104,000.00","102,600.00",112.00K,0.19%
3/22/2023,102900,"104,000.00","104,000.00","102,700.00",126.30K,-0.29%
3/23/2023,102500,"102,500.00","103,000.00","102,000.00",146.70K,-0.39%
3/24/2023,102400,"102,600.00","103,600.00","102,100.00",251.40K,-0.10%
3/27/2023,102000,"102,500.00","103,100.00","102,000.00",102.10K,-0.39%
3/28/2023,103700,"102,400.00","104,100.00","102,400.00",270.80K,1.67%
3/29/2023,102800,"103,700.00","103,700.00","102,600.00",99.30K,-0.87%
3/30/2023,102400,"103,000.00","103,900.00","102,400.00",138.90K,-0.39%
3/31/2023,102000,"102,400.00","103,200.00","101,800.00",246.90K,-0.39%
4/3/2023,102500,"103,600.00","103,800.00","102,000.00",322.10K,0.49%
4/4/2023,101900,"103,500.00","103,500.00","101,800.00",564.90K,-0.59%
4/5/2023,101900,"102,900.00","102,900.00","101,800.00",217.90K,0.00%
4/6/2023,101500,"102,700.00","102,700.00","101,400.00",307.10K,-0.39%
4/7/2023,101200,"101,400.00","101,900.00","101,000.00",145.00K,-0.30%
4/10/2023,99500,"101,100.00","101,700.00","99,500.00",467.90K,-1.68%
4/11/2023,99900,"99,500.00","100,400.00","99,500.00",240.00K,0.40%
4/12/2023,99800,"100,000.00","101,100.00","99,600.00",280.10K,-0.10%
4/13/2023,100000,"100,900.00","100,900.00","99,700.00",181.40K,0.20%
4/14/2023,98100,"100,700.00","100,700.00","98,100.00",281.20K,-1.90%
4/17/2023,97200,"98,200.00","98,600.00","97,100.00",238.40K,-0.92%
4/18/2023,96800,"97,500.00","97,800.00","96,700.00",220.20K,-0.41%
4/19/2023,95600,"97,500.00","97,800.00","95,100.00",334.40K,-1.24%
4/20/2023,96000,"96,000.00","97,500.00","95,600.00",280.90K,0.42%
4/21/2023,95400,"96,800.00","96,800.00","95,200.00",414.80K,-0.63%
4/24/2023,93100,"95,500.00","95,700.00","93,100.00",563.80K,-2.41%
4/25/2023,92000,"94,000.00","94,000.00","92,000.00",321.70K,-1.18%
4/26/2023,93400,"91,600.00","94,200.00","91,600.00",336.50K,1.52%
4/27/2023,92200,"93,600.00","94,200.00","92,200.00",299.00K,-1.28%
4/28/2023,92800,"93,300.00","93,300.00","92,300.00",161.30K,0.65%
5/4/2023,92000,"92,100.00","92,800.00","91,600.00",204.20K,-0.86%
5/5/2023,91900,"92,000.00","92,400.00","91,600.00",167.60K,-0.11%
5/8/2023,93100,"92,200.00","93,100.00","92,200.00",263.40K,1.31%
5/9/2023,94100,"93,500.00","94,700.00","93,500.00",276.60K,1.07%
5/10/2023,93200,"94,600.00","94,600.00","92,800.00",247.50K,-0.96%
5/11/2023,92200,"93,500.00","93,800.00","92,200.00",407.30K,-1.07%
5/12/2023,92500,"92,000.00","92,800.00","92,000.00",263.30K,0.33%
5/15/2023,92200,"93,000.00","93,900.00","92,200.00",396.30K,-0.32%
5/16/2023,92400,"93,000.00","93,200.00","92,200.00",253.10K,0.22%
5/17/2023,91900,"92,500.00","93,000.00","91,800.00",291.00K,-0.54%
5/18/2023,93000,"92,000.00","93,500.00","91,800.00",502.90K,1.20%
5/19/2023,94900,"93,200.00","95,500.00","93,100.00",861.60K,2.04%
5/22/2023,94700,"95,500.00","95,600.00","94,000.00",359.10K,-0.21%
5/23/2023,93200,"94,900.00","94,900.00","93,100.00",435.40K,-1.58%
5/24/2023,92500,"93,700.00","93,700.00","92,500.00",413.90K,-0.75%
5/25/2023,94700,"93,000.00","94,800.00","92,500.00",611.30K,2.38%
5/26/2023,93700,"95,400.00","95,400.00","93,500.00",428.80K,-1.06%
5/29/2023,93800,"94,000.00","94,400.00","93,500.00",415.70K,0.11%
5/30/2023,92900,"93,800.00","94,000.00","92,800.00",586.50K,-0.96%
5/31/2023,92800,"92,800.00","93,200.00","92,800.00",405.40K,-0.11%
6/1/2023,92000,"93,500.00","93,500.00","92,000.00",548.10K,-0.86%
6/2/2023,92000,"92,300.00","92,800.00","92,000.00",574.80K,0.00%
6/5/2023,94000,"92,600.00","94,000.00","92,600.00",521.60K,2.17%
