Date,Price,Open,High,Low,Vol.,Change %
5/9/2014,34213,"33,144","34,213","33,144",1.14M,2.40%
5/12/2014,33411,"33,946","33,946","32,342",890.09K,-2.34%
5/13/2014,33411,"32,609","33,411","32,609",362.08K,0.00%
5/14/2014,34480,"33,144","34,747","33,144",674.52K,3.20%
5/15/2014,34480,"34,480","35,015","33,678",470.21K,0.00%
5/16/2014,34747,"33,946","35,015","33,946",258.52K,0.77%
5/19/2014,35817,"35,282","35,817","35,015",1.22M,3.08%
5/20/2014,35549,"35,282","35,817","34,747",140.15K,-0.75%
5/21/2014,35817,"35,817","36,084","35,282",954.20K,0.75%
5/22/2014,35282,"35,817","36,084","35,282",529.64K,-1.49%
5/23/2014,35549,"35,549","35,817","35,282",352.50K,0.76%
5/26/2014,35817,"35,549","36,084","35,282",629.34K,0.75%
5/27/2014,35817,"35,817","35,817","35,549",283.03K,0.00%
5/28/2014,35549,"35,817","35,817","35,282",261.74K,-0.75%
5/29/2014,35817,"35,549","36,084","35,549",424.82K,0.75%
5/30/2014,36618,"35,817","36,618","35,282",852.77K,2.24%
6/2/2014,36084,"36,351","36,351","35,817",386.68K,-1.46%
6/3/2014,35817,"36,084","36,084","35,817",277.49K,-0.74%
6/4/2014,34480,"35,817","35,817","34,213",201.58K,-3.73%
6/5/2014,34747,"34,480","35,015","33,946",176.10K,0.77%
6/6/2014,34747,"34,747","35,015","34,747",200.70K,0.00%
6/9/2014,35282,"35,015","35,282","34,747",210.73K,1.54%
6/10/2014,35015,"35,282","35,282","34,747",333.03K,-0.76%
6/11/2014,35015,"35,015","35,282","35,015",163.59K,0.00%
6/12/2014,34747,"35,015","35,282","34,747",297.40K,-0.77%
6/13/2014,34480,"34,747","35,015","34,480",288.29K,-0.77%
6/16/2014,34747,"34,480","34,747","34,480",240.83K,0.77%
6/17/2014,34480,"34,480","34,747","34,213",257.21K,-0.77%
6/18/2014,34747,"34,480","34,747","34,213",364.94K,0.77%
6/19/2014,33946,"34,480","34,480","33,946",420.24K,-2.31%
6/20/2014,33411,"34,213","34,747","33,411",2.25M,-1.58%
6/23/2014,33946,"33,946","34,213","33,678",542.11K,1.60%
6/24/2014,33946,"33,946","34,213","33,678",541.25K,0.00%
6/25/2014,34480,"33,946","34,480","33,946",519.85K,1.57%
6/26/2014,34480,"34,480","34,747","34,213",310.00K,0.00%
6/27/2014,33946,"34,480","34,480","33,946",141.53K,-1.55%
6/30/2014,34213,"33,946","34,213","33,678",399.12K,0.79%
7/1/2014,34480,"34,213","34,747","34,213",342.95K,0.78%
7/2/2014,34480,"34,480","34,747","34,213",88.61K,0.00%
7/3/2014,35015,"34,747","35,015","34,480",371.45K,1.55%
7/4/2014,35549,"35,015","35,549","34,747",508.57K,1.53%
7/7/2014,37955,"37,955","37,955","37,955",1.24M,6.77%
7/8/2014,38222,"40,093","40,093","37,955",2.46M,0.70%
7/9/2014,37955,"38,222","38,489","37,955",575.56K,-0.70%
7/10/2014,37153,"37,955","37,955","36,886",540.92K,-2.11%
7/11/2014,37153,"36,886","37,420","36,886",834.42K,0.00%
7/14/2014,37153,"37,420","37,688","36,886",513.29K,0.00%
7/15/2014,37420,"37,153","37,688","37,153",605.64K,0.72%
7/16/2014,37420,"37,688","37,688","37,153",758.70K,0.00%
7/17/2014,36886,"37,420","37,420","36,886",480.62K,-1.43%
7/18/2014,37420,"36,886","37,955","36,886",1.46M,1.45%
7/21/2014,37688,"37,955","38,489","37,420",1.42M,0.72%
7/22/2014,37420,"37,688","37,955","37,420",408.16K,-0.71%
7/23/2014,37420,"37,688","37,688","37,420",280.07K,0.00%
7/24/2014,37688,"37,420","37,955","37,153",1.37M,0.72%
7/25/2014,39024,"37,955","39,559","37,688",2.49M,3.54%
7/28/2014,38489,"39,024","39,024","38,489",953.80K,-1.37%
7/29/2014,39024,"39,024","39,024","38,222",743.73K,1.39%
7/30/2014,39024,"39,024","39,291","38,757",620.53K,0.00%
7/31/2014,39559,"39,024","39,826","38,757",1.50M,1.37%
8/1/2014,40360,"39,559","40,628","39,291",1.19M,2.02%
8/4/2014,41697,"40,360","41,964","40,360",1.83M,3.31%
8/5/2014,41162,"41,697","41,697","40,895",3.54M,-1.28%
8/6/2014,41430,"40,360","41,964","39,826",3.38M,0.65%
8/7/2014,41162,"40,895","41,430","40,895",1.18M,-0.65%
8/8/2014,40628,"40,628","41,162","40,360",1.63M,-1.30%
8/11/2014,40628,"40,360","40,628","40,093",1.17M,0.00%
8/12/2014,41964,"40,628","41,964","40,628",3.24M,3.29%
8/13/2014,41697,"41,430","41,964","41,162",3.10M,-0.64%
8/14/2014,41964,"41,964","42,231","41,162",3.42M,0.64%
8/15/2014,41430,"42,231","42,499","41,430",4.21M,-1.27%
8/18/2014,41697,"41,697","42,231","41,430",1.15M,0.64%
8/19/2014,41697,"41,964","42,231","41,430",1.32M,0.00%
8/20/2014,30272,"30,665","30,862","30,272",1.96M,-27.40%
8/21/2014,30469,"30,469","30,665","29,879",2.83M,0.65%
8/22/2014,31058,"30,469","31,451","30,469",4.16M,1.93%
8/25/2014,31648,"31,451","31,845","31,255",4.21M,1.90%
8/26/2014,33615,"33,615","33,615","33,322",1.23M,6.22%
8/27/2014,33615,"34,492","35,076","33,615",5.37M,0.00%
8/28/2014,32738,"33,615","33,615","32,445",5.76M,-2.61%
8/29/2014,34199,"33,322","34,784","32,445",5.33M,4.46%
9/3/2014,33907,"34,199","34,492","33,615",5.82M,-0.85%
9/4/2014,33615,"33,615","33,907","33,322",3.88M,-0.86%
9/5/2014,32445,"33,322","33,615","32,445",8.95M,-3.48%
9/8/2014,33030,"32,738","33,615","32,738",2.51M,1.80%
9/9/2014,32445,"33,030","33,030","31,861",3.22M,-1.77%
9/10/2014,32153,"32,153","32,738","31,569",6.25M,-0.90%
9/11/2014,31861,"32,153","32,738","31,861",3.70M,-0.91%
9/12/2014,32445,"32,153","32,738","32,153",2.86M,1.83%
9/15/2014,31861,"32,445","32,738","31,861",2.70M,-1.80%
9/16/2014,31861,"31,861","31,861","30,984",4.69M,0.00%
9/17/2014,31861,"32,153","32,153","31,276",3.40M,0.00%
9/18/2014,31861,"31,861","31,861","31,276",2.88M,0.00%
9/19/2014,31861,"31,569","32,445","31,276",5.99M,0.00%
9/22/2014,31861,"32,153","32,445","31,861",1.28M,0.00%
9/23/2014,32738,"31,861","32,738","31,861",2.56M,2.75%
9/24/2014,32445,"32,738","32,738","32,153",2.02M,-0.89%
9/25/2014,30399,"31,569","31,569","30,399",13.26M,-6.31%
9/26/2014,30107,"30,107","30,984","30,107",3.62M,-0.96%
9/29/2014,28353,"29,815","29,815","28,178",4.88M,-5.83%
9/30/2014,28061,"27,827","28,412","26,775",8.33M,-1.03%
10/1/2014,28938,"28,061","28,938","28,061",2.89M,3.13%
10/2/2014,28646,"28,938","28,938","28,412",4.20M,-1.01%
10/3/2014,29230,"28,412","30,107","28,236",7.36M,2.04%
10/6/2014,29815,"29,815","30,399","29,522",2.31M,2.00%
10/7/2014,29522,"30,107","30,107","29,522",2.62M,-0.98%
10/8/2014,29172,"29,230","29,815","29,172",2.79M,-1.19%
10/9/2014,28587,"29,230","29,522","28,529",6.75M,-2.01%
10/10/2014,28412,"28,470","29,055","28,295",2.93M,-0.61%
10/13/2014,28529,"28,412","28,879","28,412",2.06M,0.41%
10/14/2014,28119,"28,529","28,646","28,119",3.58M,-1.44%
10/15/2014,27886,"28,061","28,119","27,652",3.14M,-0.83%
10/16/2014,27184,"27,710","27,886","26,892",5.05M,-2.52%
10/17/2014,27067,"27,009","27,418","26,716",4.26M,-0.43%
10/20/2014,27476,"27,184","28,061","27,126",2.09M,1.51%
10/21/2014,28587,"27,652","28,587","27,593",4.87M,4.04%
10/22/2014,28061,"28,646","28,879","28,061",3.54M,-1.84%
10/23/2014,27652,"27,886","28,178","27,652",2.69M,-1.46%
10/24/2014,27886,"27,652","28,002","27,535",1.27M,0.85%
10/27/2014,27418,"27,652","27,944","27,301",2.11M,-1.68%
10/28/2014,27359,"27,359","27,593","27,301",1.56M,-0.22%
10/29/2014,27886,"27,593","27,886","27,418",1.92M,1.93%
10/30/2014,27827,"27,944","28,061","27,769",1.32M,-0.21%
10/31/2014,28061,"27,827","28,061","27,535",1.66M,0.84%
11/3/2014,28762,"28,353","28,879","28,295",4.57M,2.50%
11/4/2014,28353,"28,529","28,762","28,295",1.86M,-1.42%
11/5/2014,28353,"28,353","28,470","28,002",1.29M,0.00%
11/6/2014,28119,"28,412","28,412","28,061",1.28M,-0.83%
11/7/2014,28236,"28,119","28,236","28,002",970.04K,0.42%
11/10/2014,28470,"28,236","28,762","28,236",2.60M,0.83%
11/11/2014,28412,"28,470","28,529","28,295",1.30M,-0.20%
11/12/2014,28529,"28,412","28,646","28,412",1.89M,0.41%
11/13/2014,28529,"28,529","28,704","28,412",1.60M,0.00%
11/14/2014,28879,"28,529","28,938","28,353",4.73M,1.23%
11/17/2014,28996,"28,938","29,172","28,879",1.99M,0.41%
11/18/2014,28353,"28,821","28,879","28,353",2.31M,-2.22%
11/19/2014,28295,"28,236","28,412","28,178",1.51M,-0.20%
11/20/2014,28178,"28,353","28,529","28,178",1.43M,-0.41%
11/21/2014,28061,"28,178","28,295","28,002",1.62M,-0.42%
11/24/2014,28061,"28,061","28,412","27,769",1.34M,0.00%
11/25/2014,28821,"28,236","28,821","28,178",2.84M,2.71%
11/26/2014,28295,"28,938","28,938","28,295",2.64M,-1.83%
11/27/2014,28178,"28,353","28,353","28,061",615.92K,-0.41%
11/28/2014,28236,"28,353","28,704","28,236",1.71M,0.21%
12/1/2014,28412,"28,236","28,646","28,236",690.73K,0.62%
12/2/2014,28353,"28,587","28,587","28,353",1.49M,-0.21%
12/3/2014,28236,"28,353","28,412","28,178",2.49M,-0.41%
12/4/2014,28295,"28,295","28,470","28,236",883.90K,0.21%
12/5/2014,28470,"28,295","28,587","28,295",1.52M,0.62%
12/8/2014,28587,"28,529","28,704","28,295",1.69M,0.41%
12/9/2014,27944,"28,470","28,529","27,710",2.39M,-2.25%
12/10/2014,28470,"27,769","28,587","27,769",1.31M,1.88%
12/11/2014,28178,"28,061","28,646","28,061",2.06M,-1.03%
12/12/2014,28178,"28,119","28,353","28,119",1.15M,0.00%
12/15/2014,28119,"28,178","28,236","28,061",705.42K,-0.21%
12/16/2014,27476,"28,061","28,061","27,418",2.11M,-2.29%
12/17/2014,26307,"27,476","27,593","25,723",3.86M,-4.25%
12/18/2014,27535,"26,716","27,593","26,366",1.86M,4.67%
12/19/2014,27476,"27,359","27,827","27,242",5.71M,-0.21%
12/22/2014,27476,"27,710","27,710","27,476",1.43M,0.00%
12/23/2014,27184,"27,476","27,593","27,126",336.35K,-1.06%
12/24/2014,27301,"27,418","27,418","27,184",189.43K,0.43%
12/25/2014,26833,"27,359","27,359","26,833",283.75K,-1.71%
12/26/2014,27242,"26,833","27,418","26,541",1.41M,1.52%
12/29/2014,27418,"26,950","27,535","26,950",764.57K,0.65%
12/30/2014,27769,"27,593","27,769","27,476",1.76M,1.28%
12/31/2014,27886,"27,827","28,061","27,710",573.02K,0.42%
1/5/2015,27827,"27,886","27,886","27,652",548.73K,-0.21%
1/6/2015,27944,"27,710","27,944","27,652",790.90K,0.42%
1/7/2015,27886,"27,944","28,061","27,769",546.70K,-0.21%
1/8/2015,28061,"27,886","28,295","27,886",1.35M,0.63%
1/9/2015,27944,"28,061","28,412","27,944",1.66M,-0.42%
1/12/2015,27652,"27,944","28,178","27,652",808.04K,-1.04%
1/13/2015,27535,"27,593","27,827","27,418",1.34M,-0.42%
1/14/2015,27535,"27,710","27,710","27,476",1.00M,0.00%
1/15/2015,27710,"27,535","27,769","27,359",1.41M,0.64%
1/16/2015,27652,"27,710","27,710","27,476",471.38K,-0.21%
1/19/2015,27652,"27,652","28,002","27,593",697.26K,0.00%
1/20/2015,27535,"27,710","27,827","27,535",541.14K,-0.42%
1/21/2015,27535,"27,535","27,710","27,535",388.40K,0.00%
1/22/2015,27535,"27,710","27,710","27,535",350.58K,0.00%
1/23/2015,28061,"27,710","28,061","27,652",1.32M,1.91%
1/26/2015,28178,"28,353","28,587","28,061",413.36K,0.42%
1/27/2015,28061,"28,178","28,236","27,710",884.93K,-0.42%
1/28/2015,27827,"27,827","28,061","27,769",552.94K,-0.83%
1/29/2015,27827,"27,827","27,944","27,710",317.77K,0.00%
1/30/2015,28061,"27,886","28,295","27,827",1.61M,0.84%
2/2/2015,27886,"28,061","28,119","27,886",699.33K,-0.62%
2/3/2015,27418,"27,886","27,944","27,418",521.53K,-1.68%
2/4/2015,27418,"27,652","27,652","27,184",1.29M,0.00%
2/5/2015,27359,"27,301","27,476","27,301",451.73K,-0.22%
2/6/2015,27418,"27,476","27,593","27,359",274.77K,0.22%
2/9/2015,27652,"27,418","27,769","27,418",748.15K,0.85%
2/10/2015,27593,"27,769","27,886","27,593",619.72K,-0.21%
2/11/2015,28353,"27,710","28,353","27,593",1.53M,2.75%
2/12/2015,29230,"28,587","29,230","28,529",3.80M,3.09%
2/13/2015,29522,"29,230","30,107","29,230",2.49M,1.00%
2/24/2015,30107,"29,815","30,107","29,230",1.55M,1.98%
2/25/2015,29230,"29,815","30,107","29,230",1.29M,-2.91%
2/26/2015,29172,"29,230","29,522","28,762",1.98M,-0.20%
2/27/2015,28938,"29,230","29,230","28,938",920.49K,-0.80%
3/2/2015,29172,"28,996","29,230","28,938",1.35M,0.81%
3/3/2015,30399,"29,172","30,692","29,172",4.06M,4.21%
3/4/2015,30107,"30,399","30,399","29,815",1.40M,-0.96%
3/5/2015,29815,"29,815","30,107","29,522",1.45M,-0.97%
3/6/2015,29172,"29,230","29,815","29,172",2.55M,-2.16%
3/9/2015,29055,"29,172","29,522","28,996",1.13M,-0.40%
3/10/2015,29055,"28,938","29,172","28,879",1.53M,0.00%
3/11/2015,28821,"29,055","29,055","28,762",1.44M,-0.81%
3/12/2015,28996,"28,821","29,172","28,821",1.39M,0.61%
3/13/2015,28996,"28,996","29,172","28,938",905.71K,0.00%
3/16/2015,28762,"28,938","28,996","28,587",1.98M,-0.81%
3/17/2015,28821,"28,821","28,879","28,704",568.88K,0.21%
3/18/2015,28821,"28,821","28,879","28,762",1.21M,0.00%
3/19/2015,28704,"28,879","28,938","28,529",1.35M,-0.41%
3/20/2015,28412,"28,704","28,762","28,412",3.34M,-1.02%
3/23/2015,28236,"28,412","28,704","28,178",1.21M,-0.62%
3/24/2015,28236,"28,236","28,295","28,119",1.81M,0.00%
3/25/2015,28178,"28,236","28,295","28,119",1.09M,-0.21%
3/26/2015,27769,"28,061","28,178","27,769",994.83K,-1.45%
3/27/2015,27535,"28,236","28,236","27,476",1.88M,-0.84%
3/30/2015,27242,"27,593","27,652","27,242",1.60M,-1.06%
3/31/2015,27476,"27,242","27,535","27,242",1.22M,0.86%
4/1/2015,26892,"27,476","27,476","26,892",824.90K,-2.13%
4/2/2015,27067,"27,126","27,126","26,833",760.76K,0.65%
4/3/2015,26950,"27,067","27,067","26,950",533.10K,-0.43%
4/6/2015,26833,"26,950","27,009","26,833",779.69K,-0.43%
4/7/2015,27009,"26,833","27,009","26,716",1.15M,0.66%
4/8/2015,26892,"27,009","27,067","26,892",1.05M,-0.43%
4/9/2015,26950,"26,892","27,242","26,892",1.09M,0.22%
4/10/2015,27769,"27,067","28,002","27,067",2.09M,3.04%
4/13/2015,28412,"27,827","28,470","27,827",2.90M,2.32%
4/14/2015,27827,"28,470","28,470","27,827",729.68K,-2.06%
4/15/2015,27769,"27,944","28,002","27,535",759.46K,-0.21%
4/16/2015,28119,"27,769","28,295","27,769",1.03M,1.26%
4/17/2015,28529,"28,178","28,879","28,119",1.84M,1.46%
4/20/2015,28412,"28,412","28,646","28,353",1.60M,-0.41%
4/21/2015,28353,"28,412","28,587","28,295",1.01M,-0.21%
4/22/2015,28412,"28,529","28,529","28,353",1.07M,0.21%
4/23/2015,28529,"28,529","28,646","28,353",1.00M,0.41%
4/24/2015,28529,"28,529","28,646","28,470",492.45K,0.00%
4/27/2015,28412,"28,646","28,646","28,412",414.47K,-0.41%
5/4/2015,28119,"26,424","28,470","26,424",2.48M,-1.03%
5/5/2015,28529,"28,119","28,529","28,061",1.30M,1.46%
5/6/2015,28119,"28,529","28,529","28,061",318.23K,-1.44%
5/7/2015,28412,"28,119","28,412","28,061",449.71K,1.04%
5/8/2015,28236,"28,412","28,412","28,236",121.43K,-0.62%
5/11/2015,28061,"28,353","28,353","28,061",529.69K,-0.62%
5/12/2015,27769,"28,178","28,178","27,476",1.06M,-1.04%
5/13/2015,27769,"27,769","27,827","27,359",949.88K,0.00%
5/14/2015,27710,"27,769","27,827","27,652",142.20K,-0.21%
5/15/2015,27476,"27,710","27,886","27,476",783.66K,-0.84%
5/18/2015,27067,"27,476","27,535","27,067",2.83M,-1.49%
5/19/2015,27242,"27,242","27,301","27,067",944.76K,0.65%
5/20/2015,27535,"27,242","27,827","27,242",1.06M,1.08%
5/21/2015,27593,"27,476","27,769","27,418",662.54K,0.21%
5/22/2015,28353,"27,535","28,353","27,418",1.81M,2.75%
5/25/2015,28178,"28,236","28,236","27,886",571.65K,-0.62%
5/26/2015,28236,"28,119","28,529","28,119",1.07M,0.21%
5/27/2015,28119,"28,353","28,470","28,119",1.22M,-0.41%
5/28/2015,27944,"28,061","28,178","27,944",1.07M,-0.62%
5/29/2015,27769,"27,944","28,119","27,769",1.06M,-0.63%
6/1/2015,28470,"28,119","28,762","28,061",2.12M,2.52%
6/2/2015,28119,"28,529","28,587","28,119",715.17K,-1.23%
6/3/2015,28236,"28,061","28,412","28,061",1.31M,0.42%
6/4/2015,28529,"28,353","28,646","28,353",2.19M,1.04%
6/5/2015,28529,"28,529","28,762","28,412",1.07M,0.00%
6/8/2015,28646,"28,529","28,938","28,529",1.01M,0.41%
6/9/2015,28646,"28,762","28,821","28,587",763.29K,0.00%
6/10/2015,28412,"28,646","28,704","28,353",815.27K,-0.82%
6/11/2015,28762,"28,412","28,762","28,412",903.23K,1.23%
6/12/2015,30399,"28,879","30,399","28,821",5.13M,5.69%
6/15/2015,29522,"30,399","30,399","29,230",1.45M,-2.88%
6/16/2015,29522,"29,522","29,815","29,172",1.27M,0.00%
6/17/2015,29522,"29,522","30,107","29,113",1.12M,0.00%
6/18/2015,29522,"29,522","29,815","29,522",1.17M,0.00%
6/19/2015,29815,"29,815","30,107","29,522",1.62M,0.99%
6/22/2015,30107,"30,107","30,399","29,815",911.27K,0.98%
6/23/2015,30399,"30,107","30,692","29,815",2.32M,0.97%
6/24/2015,30692,"30,107","30,692","30,107",1.33M,0.96%
6/25/2015,30692,"30,399","30,984","30,107",1.86M,0.00%
6/26/2015,30399,"30,399","30,692","30,399",1.76M,-0.95%
6/29/2015,31403,"30,962","31,844","30,962",2.40M,3.30%
6/30/2015,31991,"31,256","32,506","31,256",4.66M,1.87%
7/1/2015,31918,"32,359","32,359","31,623",1.08M,-0.23%
7/2/2015,32285,"32,138","32,285","31,991",1.52M,1.15%
7/3/2015,32800,"32,653","33,021","32,580",2.63M,1.60%
7/6/2015,32800,"33,094","33,168","32,359",2.18M,0.00%
7/7/2015,32506,"32,653","32,874","32,432",2.80M,-0.90%
7/8/2015,31991,"32,432","32,432","31,771",2.24M,-1.58%
7/9/2015,32359,"31,623","32,800","31,476",2.26M,1.15%
7/10/2015,32580,"32,580","32,800","32,359",1.81M,0.68%
7/13/2015,32432,"32,580","32,580","32,359",1.71M,-0.45%
7/14/2015,32359,"32,138","32,432","32,138",873.42K,-0.23%
7/15/2015,31991,"32,506","32,506","31,844",1.98M,-1.14%
7/16/2015,31476,"31,623","31,844","31,403",1.28M,-1.61%
7/17/2015,31403,"31,623","31,697","31,256",1.05M,-0.23%
7/20/2015,31329,"31,403","31,844","31,182",1.04M,-0.24%
7/21/2015,31623,"31,256","31,844","31,256",782.41K,0.94%
7/22/2015,32727,"31,844","32,800","31,697",2.69M,3.49%
7/23/2015,32432,"32,727","33,094","32,432",1.49M,-0.90%
7/24/2015,32212,"32,653","32,653","32,065",1.02M,-0.68%
7/27/2015,32359,"32,359","32,580","32,138",2.22M,0.46%
7/28/2015,32212,"32,506","33,021","32,212",3.48M,-0.45%
7/29/2015,31771,"32,359","32,432","31,697",1.60M,-1.37%
7/30/2015,31697,"31,771","31,918","31,550",991.80K,-0.23%
7/31/2015,31697,"31,550","31,918","31,403",1.86M,0.00%
8/3/2015,31697,"31,403","31,918","31,329",2.46M,0.00%
8/4/2015,31623,"31,476","31,697","31,403",966.51K,-0.23%
8/5/2015,31771,"31,697","31,771","31,476",672.68K,0.47%
8/6/2015,31623,"31,623","31,771","31,403",666.51K,-0.47%
8/7/2015,31623,"31,697","31,697","31,550",433.61K,0.00%
8/10/2015,31991,"31,623","31,991","31,623",1.09M,1.16%
8/11/2015,32138,"31,991","32,138","31,918",1.54M,0.46%
8/12/2015,31697,"32,138","32,138","31,697",1.10M,-1.37%
8/13/2015,31256,"31,697","31,697","31,182",1.17M,-1.39%
8/14/2015,30741,"31,256","31,550","30,594",1.11M,-1.65%
8/17/2015,30153,"30,741","31,109","30,153",1.03M,-1.91%
8/18/2015,30667,"30,153","30,667","30,153",766.74K,1.70%
8/19/2015,30006,"30,667","30,667","29,858",1.07M,-2.16%
8/20/2015,29858,"30,006","30,300","29,491",1.55M,-0.49%
8/21/2015,29491,"29,638","29,858","28,535",4.23M,-1.23%
8/24/2015,29491,"29,491","29,491","27,873",3.72M,0.00%
8/25/2015,29491,"28,535","29,491","28,535",3.09M,0.00%
8/26/2015,29564,"29,197","29,711","29,123",2.23M,0.25%
8/27/2015,30153,"29,711","30,373","29,491",1.94M,1.99%
8/28/2015,30667,"30,447","30,667","30,006",1.27M,1.70%
8/31/2015,30520,"30,667","30,667","30,006",1.21M,-0.48%
9/1/2015,30520,"30,520","30,667","29,932",1.20M,0.00%
9/3/2015,30226,"30,520","30,520","30,153",1.68M,-0.96%
9/4/2015,30520,"30,300","30,520","30,226",974.37K,0.97%
9/7/2015,30594,"30,300","30,815","30,226",589.79K,0.24%
9/8/2015,30667,"30,594","30,815","30,520",789.31K,0.24%
9/9/2015,30815,"30,888","30,888","30,667",699.39K,0.48%
9/10/2015,31182,"30,667","31,256","30,300",1.49M,1.19%
9/11/2015,30888,"31,182","31,182","30,815",605.82K,-0.94%
9/14/2015,30741,"30,888","30,888","30,594",648.80K,-0.48%
