Date,Price,Open,High,Low,Vol.,Change %
7/26/2023,22300,"22,300.00","22,450.00","22,200.00",5.97M,0.00%
7/27/2023,22150,"22,300.00","22,350.00","22,050.00",7.21M,-0.67%
7/28/2023,22200,"22,200.00","22,400.00","22,050.00",8.61M,0.23%
7/31/2023,22950,"22,500.00","22,950.00","22,450.00",19.21M,3.38%
8/1/2023,22850,"23,250.00","23,250.00","22,750.00",13.71M,-0.44%
8/2/2023,23100,"22,800.00","23,150.00","22,800.00",12.41M,1.09%
8/3/2023,23450,"23,050.00","23,500.00","23,000.00",17.01M,1.52%
8/4/2023,24400,"23,600.00","24,400.00","23,250.00",18.67M,4.05%
8/7/2023,23750,"23,950.00","24,050.00","23,600.00",28.09M,-2.66%
8/8/2023,23400,"23,800.00","23,900.00","23,300.00",15.27M,-1.47%
8/9/2023,23200,"23,400.00","23,600.00","23,150.00",15.56M,-0.85%
8/10/2023,22900,"23,250.00","23,350.00","22,900.00",12.69M,-1.29%
8/11/2023,22900,"22,950.00","23,000.00","22,600.00",9.16M,0.00%
8/14/2023,23050,"22,900.00","23,050.00","22,800.00",10.44M,0.66%
8/15/2023,22850,"23,150.00","23,250.00","22,850.00",6.46M,-0.87%
8/16/2023,22900,"22,850.00","23,050.00","22,800.00",8.40M,0.22%
8/17/2023,22700,"22,950.00","23,000.00","22,700.00",10.12M,-0.87%
8/18/2023,21900,"22,700.00","22,700.00","22,000.00",18.51M,-3.52%
8/21/2023,22000,"21,850.00","22,200.00","21,850.00",7.97M,0.46%
8/22/2023,22050,"22,100.00","22,150.00","21,600.00",9.07M,0.23%
8/23/2023,21850,"22,200.00","22,300.00","21,850.00",5.54M,-0.91%
8/24/2023,22050,"21,850.00","22,250.00","21,850.00",5.31M,0.92%
8/25/2023,21950,"22,000.00","22,050.00","21,850.00",5.38M,-0.45%
8/28/2023,22050,"22,000.00","22,100.00","21,950.00",5.16M,0.46%
8/29/2023,22050,"22,050.00","22,200.00","21,950.00",5.77M,0.00%
8/30/2023,22450,"22,050.00","22,500.00","22,050.00",7.22M,1.81%
8/31/2023,22600,"22,450.00","22,600.00","22,450.00",7.21M,0.67%
9/5/2023,22750,"22,700.00","23,050.00","22,650.00",7.63M,0.66%
9/6/2023,22950,"22,750.00","22,950.00","22,600.00",4.78M,0.88%
9/7/2023,22900,"23,000.00","23,150.00","22,750.00",9.85M,-0.22%
9/8/2023,22750,"22,900.00","22,950.00","22,700.00",5.53M,-0.66%
9/11/2023,22350,"22,800.00","22,900.00","22,250.00",10.54M,-1.76%
9/12/2023,22750,"22,350.00","22,750.00","22,200.00",6.68M,1.79%
9/13/2023,22550,"22,750.00","22,800.00","22,450.00",6.94M,-0.88%
9/14/2023,22450,"22,500.00","22,800.00","22,400.00",6.19M,-0.44%
9/15/2023,22650,"22,600.00","22,750.00","22,450.00",5.25M,0.89%
9/18/2023,22450,"22,600.00","22,650.00","22,300.00",4.36M,-0.88%
9/19/2023,22300,"22,450.00","22,600.00","22,250.00",8.08M,-0.67%
9/20/2023,22450,"22,300.00","22,550.00","22,250.00",5.29M,0.67%
9/21/2023,22400,"22,400.00","22,550.00","22,350.00",5.43M,-0.22%
9/22/2023,22300,"22,200.00","22,500.00","22,100.00",9.79M,-0.45%
9/25/2023,22000,"22,300.00","22,350.00","22,000.00",7.62M,-1.35%
9/26/2023,21900,"22,050.00","22,250.00","21,850.00",9.40M,-0.45%
9/27/2023,22000,"21,900.00","22,000.00","21,750.00",5.69M,0.46%
9/28/2023,21750,"21,850.00","22,000.00","21,700.00",4.99M,-1.14%
9/29/2023,21850,"21,800.00","22,050.00","21,800.00",2.34M,0.46%
10/2/2023,21900,"21,800.00","21,950.00","21,700.00",3.81M,0.23%
10/3/2023,21600,"21,800.00","21,900.00","21,600.00",5.51M,-1.37%
10/4/2023,21600,"21,550.00","21,700.00","21,500.00",3.18M,0.00%
10/5/2023,21600,"21,750.00","21,950.00","21,600.00",3.35M,0.00%
10/6/2023,21800,"21,600.00","21,900.00","21,550.00",2.44M,0.93%
10/9/2023,22500,"21,700.00","22,550.00","21,700.00",8.98M,3.21%
10/10/2023,22800,"22,500.00","22,850.00","22,500.00",6.54M,1.33%
10/11/2023,22700,"22,800.00","22,800.00","22,550.00",2.84M,-0.44%
10/12/2023,22700,"22,700.00","22,900.00","22,500.00",5.63M,0.00%
10/13/2023,22650,"22,600.00","22,700.00","22,500.00",4.69M,-0.22%
10/16/2023,22600,"22,550.00","22,700.00","22,400.00",4.22M,-0.22%
10/17/2023,22450,"22,600.00","22,650.00","22,450.00",3.66M,-0.66%
10/18/2023,22050,"22,450.00","22,450.00","22,050.00",6.21M,-1.78%
10/19/2023,21800,"22,050.00","22,150.00","21,800.00",6.21M,-1.13%
10/20/2023,21900,"21,800.00","22,100.00","21,800.00",3.67M,0.46%
10/23/2023,21800,"22,100.00","22,100.00","21,700.00",2.40M,-0.46%
10/24/2023,21900,"21,950.00","22,100.00","21,800.00",2.55M,0.46%
10/25/2023,21900,"22,200.00","22,250.00","21,900.00",2.49M,0.00%
10/26/2023,21100,"21,750.00","21,750.00","20,950.00",12.59M,-3.65%
10/27/2023,21550,"21,450.00","21,700.00","21,200.00",3.18M,2.13%
10/30/2023,21300,"21,600.00","21,650.00","21,300.00",3.86M,-1.16%
10/31/2023,21400,"21,350.00","21,550.00","21,250.00",3.49M,0.47%
11/1/2023,21600,"21,400.00","21,650.00","21,350.00",4.83M,0.93%
11/2/2023,22300,"21,750.00","22,300.00","21,600.00",5.15M,3.24%
11/3/2023,22050,"22,300.00","22,400.00","22,050.00",4.89M,-1.12%
11/6/2023,22200,"22,200.00","22,350.00","22,100.00",3.79M,0.68%
11/7/2023,22100,"22,100.00","22,250.00","22,100.00",2.33M,-0.45%
11/8/2023,22800,"22,100.00","22,900.00","22,050.00",7.91M,3.17%
11/9/2023,22550,"22,900.00","22,900.00","22,550.00",4.76M,-1.10%
11/10/2023,22400,"22,400.00","22,600.00","22,250.00",5.05M,-0.67%
11/13/2023,22450,"22,450.00","22,600.00","22,200.00",3.42M,0.22%
11/14/2023,22700,"22,450.00","22,900.00","22,450.00",10.30M,1.11%
11/15/2023,23250,"23,000.00","23,500.00","22,950.00",32.33M,2.42%
11/16/2023,23300,"23,250.00","23,400.00","23,100.00",8.08M,0.22%
11/17/2023,22700,"23,400.00","23,400.00","22,550.00",12.35M,-2.58%
11/20/2023,22500,"22,400.00","22,950.00","22,150.00",10.21M,-0.88%
11/21/2023,22600,"22,650.00","22,800.00","22,500.00",3.71M,0.44%
11/22/2023,22700,"22,500.00","22,750.00","22,350.00",4.39M,0.44%
11/23/2023,22200,"22,700.00","22,750.00","22,200.00",5.18M,-2.20%
11/24/2023,22050,"22,300.00","22,300.00","21,800.00",7.90M,-0.68%
11/27/2023,21850,"22,050.00","22,100.00","21,850.00",3.26M,-0.91%
11/28/2023,21900,"21,900.00","22,100.00","21,700.00",4.19M,0.23%
11/29/2023,22050,"22,000.00","22,350.00","22,000.00",4.83M,0.68%
11/30/2023,21950,"22,050.00","22,300.00","21,950.00",5.24M,-0.45%
12/1/2023,21950,"22,150.00","22,150.00","21,750.00",5.73M,0.00%
12/4/2023,22300,"22,050.00","22,450.00","22,000.00",9.04M,1.59%
12/5/2023,22150,"22,300.00","22,450.00","22,050.00",3.56M,-0.67%
12/6/2023,22300,"22,150.00","22,300.00","22,000.00",2.79M,0.68%
12/7/2023,22400,"22,300.00","22,500.00","22,200.00",7.24M,0.45%
12/8/2023,22400,"22,400.00","22,550.00","22,300.00",3.81M,0.00%
12/11/2023,22400,"22,450.00","22,500.00","22,250.00",2.27M,0.00%
12/12/2023,22500,"22,450.00","22,500.00","22,300.00",3.23M,0.45%
12/13/2023,22300,"22,500.00","22,550.00","22,300.00",3.93M,-0.89%
12/14/2023,22500,"22,400.00","22,750.00","22,300.00",6.95M,0.90%
12/15/2023,22750,"22,600.00","22,850.00","22,550.00",6.19M,1.11%
12/18/2023,22800,"22,700.00","22,800.00","22,650.00",6.39M,0.22%
12/19/2023,23050,"22,800.00","23,100.00","22,800.00",11.47M,1.10%
12/20/2023,23200,"23,050.00","23,250.00","23,050.00",8.86M,0.65%
12/21/2023,23250,"23,200.00","23,250.00","23,050.00",7.08M,0.22%
12/22/2023,23200,"23,200.00","23,300.00","23,200.00",4.51M,-0.22%
12/25/2023,23350,"23,250.00","23,450.00","23,200.00",7.58M,0.65%
12/26/2023,23250,"23,400.00","23,400.00","23,250.00",5.73M,-0.43%
12/27/2023,23300,"23,200.00","23,400.00","23,200.00",4.87M,0.22%
12/28/2023,23750,"23,300.00","23,950.00","23,300.00",10.51M,1.93%
12/29/2023,23900,"23,900.00","24,100.00","23,800.00",9.20M,0.63%
