Date,Price,Open,High,Low,Vol.,Change %
8/5/2015,4443.9,"4,364.50","4,470.30","4,351.30",7.49M,3.07%
8/6/2015,4391,"4,457.10","4,457.10","4,377.70",7.05M,-1.19%
8/7/2015,4510,"4,417.40","4,536.40","4,391.00",19.07M,2.71%
8/10/2015,4602.6,"4,549.70","4,655.50","4,549.70",15.74M,2.05%
8/11/2015,4562.9,"4,629.00","4,629.00","4,536.40",13.98M,-0.86%
8/12/2015,4404.2,"4,536.40","4,536.40","4,377.70",20.39M,-3.48%
8/13/2015,4324.8,"4,377.70","4,404.20","4,245.50",17.61M,-1.80%
8/14/2015,4311.6,"4,311.60","4,404.20","4,232.20",12.92M,-0.31%
8/17/2015,4192.6,"4,338.10","4,338.10","4,192.60",10.13M,-2.76%
8/18/2015,4245.5,"4,192.60","4,258.70","4,152.90",10.05M,1.26%
8/19/2015,4205.8,"4,219.00","4,232.20","4,126.40",11.59M,-0.94%
8/20/2015,4113.2,"4,205.80","4,232.20","4,086.80",8.55M,-2.20%
8/21/2015,3994.2,"4,033.90","4,033.90","3,888.40",17.81M,-2.89%
8/24/2015,3716.4,"3,914.80","3,914.80","3,716.40",31.12M,-6.96%
8/25/2015,3967.7,"3,650.30","3,967.70","3,650.30",19.73M,6.76%
8/26/2015,4166.1,"4,020.60","4,205.80","4,020.60",13.37M,5.00%
8/27/2015,4139.7,"4,166.10","4,219.00","4,113.20",15.91M,-0.63%
8/28/2015,4179.3,"4,139.70","4,232.20","4,126.40",16.62M,0.96%
8/31/2015,4113.2,"4,166.10","4,166.10","4,100.00",7.20M,-1.58%
9/1/2015,4113.2,"4,113.20","4,179.30","4,100.00",10.24M,0.00%
9/3/2015,3981,"4,100.00","4,100.00","3,941.30",10.03M,-3.21%
9/4/2015,3928.1,"3,981.00","4,020.60","3,901.60",5.86M,-1.33%
9/7/2015,3861.9,"3,888.40","3,941.30","3,848.70",6.33M,-1.69%
9/8/2015,3994.2,"3,875.20","3,994.20","3,861.90",5.76M,3.43%
9/9/2015,4060.3,"4,047.10","4,073.50","4,007.40",10.08M,1.65%
9/10/2015,4020.6,"4,007.40","4,060.30","3,967.70",4.93M,-0.98%
9/11/2015,3928.1,"4,007.40","4,020.60","3,928.10",6.22M,-2.30%
9/14/2015,3875.2,"3,928.10","3,954.50","3,848.70",4.19M,-1.35%
9/15/2015,3861.9,"3,861.90","3,888.40","3,848.70",3.39M,-0.34%
9/16/2015,3928.1,"3,875.20","3,928.10","3,861.90",2.52M,1.71%
9/17/2015,3967.7,"3,941.30","4,020.60","3,941.30",4.30M,1.01%
9/18/2015,4073.5,"4,033.90","4,086.80","4,020.60",11.25M,2.67%
9/21/2015,4192.6,"4,060.30","4,271.90","4,020.60",15.21M,2.92%
9/22/2015,4205.8,"4,192.60","4,232.20","4,166.10",5.55M,0.31%
9/23/2015,4179.3,"4,166.10","4,205.80","4,139.70",7.52M,-0.63%
9/24/2015,4152.9,"4,192.60","4,192.60","4,139.70",7.14M,-0.63%
9/25/2015,4113.2,"4,126.40","4,152.90","4,100.00",3.58M,-0.96%
9/28/2015,3994.2,"4,100.00","4,126.40","3,994.20",7.10M,-2.89%
9/29/2015,3981,"3,967.70","3,981.00","3,928.10",7.10M,-0.33%
9/30/2015,4020.6,"3,994.20","4,060.30","3,994.20",3.91M,0.99%
10/1/2015,4060.3,"4,020.60","4,060.30","4,020.60",2.15M,0.99%
10/2/2015,4086.8,"4,060.30","4,139.70","4,060.30",6.38M,0.65%
10/5/2015,4152.9,"4,086.80","4,152.90","4,073.50",9.18M,1.62%
10/6/2015,4232.2,"4,192.60","4,245.50","4,166.10",22.66M,1.91%
10/7/2015,4166.1,"4,245.50","4,245.50","4,152.90",10.67M,-1.56%
10/8/2015,4258.7,"4,179.30","4,271.90","4,152.90",13.56M,2.22%
10/9/2015,4285.2,"4,285.20","4,338.10","4,245.50",11.22M,0.62%
10/12/2015,4338.1,"4,298.40","4,364.50","4,285.20",14.23M,1.23%
10/13/2015,4285.2,"4,311.60","4,324.80","4,285.20",6.38M,-1.22%
10/14/2015,4271.9,"4,285.20","4,311.60","4,271.90",8.50M,-0.31%
10/15/2015,4271.9,"4,285.20","4,404.20","4,271.90",17.97M,0.00%
10/16/2015,4232.2,"4,298.40","4,338.10","4,219.00",16.55M,-0.93%
10/19/2015,4232.2,"4,258.70","4,258.70","4,205.80",12.13M,0.00%
10/20/2015,4152.9,"4,232.20","4,232.20","4,139.70",12.20M,-1.87%
10/21/2015,4126.4,"4,152.90","4,205.80","4,113.20",8.01M,-0.64%
10/22/2015,4152.9,"4,113.20","4,166.10","4,113.20",6.23M,0.64%
10/23/2015,4205.8,"4,232.20","4,232.20","4,179.30",7.42M,1.27%
10/26/2015,4219,"4,219.00","4,285.20","4,219.00",9.69M,0.31%
10/27/2015,4192.6,"4,219.00","4,232.20","4,179.30",5.91M,-0.63%
10/28/2015,4152.9,"4,192.60","4,205.80","4,152.90",6.97M,-0.95%
10/29/2015,4166.1,"4,166.10","4,205.80","4,152.90",10.45M,0.32%
10/30/2015,4166.1,"4,166.10","4,192.60","4,152.90",7.39M,0.00%
11/2/2015,4126.4,"4,166.10","4,166.10","4,100.00",8.48M,-0.95%
11/3/2015,4166.1,"4,126.40","4,166.10","4,086.80",6.60M,0.96%
11/4/2015,4113.2,"4,179.30","4,179.30","4,086.80",8.03M,-1.27%
11/5/2015,4100,"4,113.20","4,139.70","4,100.00",4.60M,-0.32%
11/6/2015,4100,"4,100.00","4,139.70","4,073.50",6.54M,0.00%
11/9/2015,4060.3,"4,073.50","4,113.20","4,060.30",3.93M,-0.97%
11/10/2015,4033.9,"4,060.30","4,073.50","4,020.60",4.76M,-0.65%
11/11/2015,4007.4,"4,033.90","4,047.10","4,007.40",5.16M,-0.66%
