Date,Price,Open,High,Low,Vol.,Change %
5/25/2021,36959.8,"36,405.80","37,078.50","35,970.50",7.96M,1.52%
5/26/2021,36920.2,"36,959.80","37,276.30","36,564.00",9.27M,-0.11%
5/27/2021,35930.9,"37,038.90","37,038.90","35,653.90",7.37M,-2.68%
5/28/2021,37315.9,"36,089.20","37,751.20","35,535.20",9.88M,3.85%
5/31/2021,38542.6,"37,830.30","38,621.80","37,592.90",7.04M,3.29%
6/1/2021,37988.6,"38,661.30","38,780.00","37,988.60",5.15M,-1.44%
6/2/2021,37513.8,"37,434.60","37,949.00","37,355.50",7.60M,-1.25%
6/3/2021,38621.8,"37,830.30","39,175.80","37,513.80",8.45M,2.95%
6/4/2021,38780,"38,542.60","39,175.80","37,988.60",7.47M,0.41%
6/7/2021,37038.9,"38,384.30","38,463.50","36,089.20",6.63M,-4.49%
6/8/2021,35456,"37,118.00","37,355.50","35,376.90",7.15M,-4.27%
6/9/2021,35970.5,"35,614.30","36,168.30","34,822.90",5.60M,1.45%
6/10/2021,34743.8,"35,970.50","36,089.20","34,743.80",5.61M,-3.41%
6/11/2021,35772.6,"34,822.90","35,812.20","34,427.20",8.04M,2.96%
6/14/2021,35535.2,"36,010.00","36,089.20","35,337.30",4.27M,-0.66%
6/15/2021,35535.2,"35,416.50","35,733.00","34,822.90",4.10M,0.00%
6/16/2021,35851.8,"35,376.90","36,959.80","34,981.20",5.30M,0.89%
6/17/2021,36326.6,"35,297.80","36,682.80","35,297.80",4.50M,1.32%
6/18/2021,36524.5,"36,603.60","36,801.50","36,168.30",4.02M,0.54%
6/21/2021,35614.3,"36,326.60","36,405.80","35,495.60",5.33M,-2.49%
6/22/2021,35614.3,"35,851.80","35,970.50","35,535.20",3.50M,0.00%
6/23/2021,35930.9,"35,535.20","36,722.30","35,535.20",3.24M,0.89%
6/24/2021,35772.6,"35,930.90","36,326.60","35,614.30",2.65M,-0.44%
6/25/2021,36049.6,"35,693.50","36,405.80","35,376.90",3.24M,0.77%
6/28/2021,37118,"36,405.80","37,276.30","36,128.80",8.41M,2.96%
6/29/2021,37118,"37,197.20","37,909.50","36,880.60",4.96M,0.00%
6/30/2021,37395,"37,118.00","37,553.30","37,078.50",5.03M,0.75%
7/1/2021,37434.6,"37,592.90","37,711.60","37,078.50",5.79M,0.11%
7/2/2021,37236.8,"37,592.90","37,790.80","37,118.00",5.29M,-0.53%
7/5/2021,36920.2,"37,236.80","37,236.80","35,772.60",4.39M,-0.85%
7/6/2021,34822.9,"37,118.00","38,463.50","34,822.90",8.67M,-5.68%
7/7/2021,36010,"35,218.60","36,128.80","34,506.30",4.96M,3.41%
7/8/2021,36247.5,"36,010.00","36,524.50","35,574.80",2.68M,0.66%
7/9/2021,35535.2,"35,772.60","36,405.80","34,822.90",4.51M,-1.97%
7/12/2021,33240,"35,297.80","35,297.80","33,081.70",7.57M,-6.46%
7/13/2021,33556.6,"33,635.80","33,833.60","32,883.90",2.49M,0.95%
7/14/2021,33714.9,"33,635.80","33,794.00","32,448.60",2.25M,0.47%
7/15/2021,33794,"33,279.60","34,150.20","33,240.00",2.26M,0.23%
7/16/2021,33635.8,"33,873.20","34,031.50","33,635.80",1.78M,-0.47%
7/19/2021,31380.2,"32,527.70","33,160.90","31,380.20",3.72M,-6.71%
7/20/2021,32448.6,"31,419.70","32,448.60","30,786.60",3.41M,3.40%
7/21/2021,32211.2,"32,765.20","32,765.20","32,052.90",1.46M,-0.73%
7/22/2021,32448.6,"32,132.00","32,527.70","32,132.00",2.14M,0.74%
7/23/2021,31815.5,"32,369.50","32,844.30","31,815.50",2.29M,-1.95%
7/26/2021,31657.2,"31,657.20","31,934.20","31,261.50",1.81M,-0.50%
7/27/2021,31815.5,"31,973.70","32,290.30","31,775.90",1.80M,0.50%
7/28/2021,32052.9,"31,815.50","32,052.90","31,657.20",1.55M,0.75%
7/29/2021,32448.6,"32,290.30","32,448.60","32,132.00",1.48M,1.23%
7/30/2021,32527.7,"32,686.00","32,725.60","32,409.00",2.56M,0.24%
8/2/2021,33675.3,"33,240.00","33,991.90","33,240.00",4.98M,3.53%
8/3/2021,34308.5,"33,477.50","34,308.50","33,319.20",3.48M,1.88%
8/4/2021,34031.5,"34,348.00","34,427.20","33,794.00",2.69M,-0.81%
8/5/2021,33991.9,"33,714.90","34,427.20","33,477.50",2.66M,-0.12%
8/6/2021,33952.3,"33,991.90","34,348.00","33,714.90",2.35M,-0.12%
8/9/2021,34150.2,"33,675.30","34,150.20","33,517.00",2.19M,0.58%
8/10/2021,34268.9,"34,229.30","34,427.20","34,071.00",2.35M,0.35%
8/11/2021,34110.6,"34,268.90","34,902.00","33,952.30",3.45M,-0.46%
8/12/2021,33873.2,"34,308.50","34,348.00","33,873.20",2.15M,-0.70%
8/13/2021,33675.3,"33,754.50","34,031.50","33,081.70",2.90M,-0.58%
8/16/2021,34268.9,"33,517.00","34,427.20","33,240.00",4.13M,1.76%
8/17/2021,33991.9,"34,506.30","34,506.30","33,873.20",1.97M,-0.81%
8/18/2021,33754.5,"33,952.30","34,031.50","33,635.80",1.90M,-0.70%
8/19/2021,33635.8,"33,714.90","33,714.90","33,358.80",2.27M,-0.35%
8/20/2021,32052.9,"33,714.90","33,952.30","31,657.20",5.49M,-4.71%
8/23/2021,31103.2,"32,052.90","32,290.30","31,103.20",3.45M,-2.96%
